Year,Month,Day,Hour,NSM,WeekStatus,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Day_Of_Week_Monday,Day_Of_Week_Saturday,Day_Of_Week_Sunday,Day_Of_Week_Thursday,Day_Of_Week_Tuesday,Day_Of_Week_Wednesday
2018,1,3,17,63000,1,2,41.15,0.0,94.06,100.0,0.05,114.01,0,0,0,0,0,1
2018,1,3,17,63900,1,2,39.2,0.0,95.48,100.0,0.06,125.96,0,0,0,0,0,1
2018,1,3,18,64800,1,2,13.25,1.69,98.42,99.97,0.03,73.62,0,0,0,0,0,1
2018,1,3,18,65700,1,2,12.74,0.54,94.33,99.99,0.02,36.22,0,0,0,0,0,1
2018,1,3,18,66600,1,2,18.43,0.0,90.75,100.0,0.02,39.82,0,0,0,0,0,1
2018,1,3,18,67500,1,2,4.18,1.94,99.37,99.86,0.02,37.08,0,0,0,0,0,1
2018,1,3,19,68400,1,2,5.47,0.18,99.2,100.0,0.02,42.98,0,0,0,0,0,1
2018,1,3,19,69300,1,2,0.86,1.58,99.97,99.91,0.02,37.94,0,0,0,0,0,1
2018,1,3,19,70200,1,2,3.74,0.79,99.56,99.98,0.02,39.71,0,0,0,0,0,1
2018,1,3,19,71100,1,2,5.69,0.18,99.14,100.0,0.02,43.2,0,0,0,0,0,1
2018,1,3,20,72000,1,2,1.19,1.66,99.95,99.9,0.02,37.33,0,0,0,0,0,1
2018,1,3,20,72900,1,1,5.62,0.54,99.07,99.99,0.02,41.0,0,0,0,0,0,1
2018,1,3,20,73800,1,1,2.88,1.22,99.7,99.95,0.02,37.3,0,0,0,0,0,1
2018,1,3,20,74700,1,1,2.02,6.98,99.81,97.8,0.02,32.72,0,0,0,0,0,1
2018,1,3,21,75600,1,1,0.0,23.83,100.0,38.13,0.0,9.83,0,0,0,0,0,1
2018,1,3,21,76500,1,1,0.0,24.8,100.0,30.56,0.0,7.96,0,0,0,0,0,1
2018,1,3,21,77400,1,1,0.0,26.82,100.0,19.88,0.0,5.44,0,0,0,0,0,1
2018,1,3,21,78300,1,1,0.0,26.78,100.0,18.74,0.0,5.11,0,0,0,0,0,1
2018,1,3,22,79200,1,1,0.0,26.78,100.0,18.99,0.0,5.18,0,0,0,0,0,1
2018,1,3,22,80100,1,2,1.91,15.16,93.34,31.15,0.0,4.97,0,0,0,0,0,1
2018,1,3,22,81000,1,2,5.26,0.0,67.02,100.0,0.0,4.75,0,0,0,0,0,1
2018,1,3,22,81900,1,2,5.15,0.0,66.94,100.0,0.0,4.64,0,0,0,0,0,1
2018,1,3,23,82800,1,2,4.97,0.0,68.24,100.0,0.0,4.64,0,0,0,0,0,1
2018,1,3,23,83700,1,0,4.39,0.0,73.22,100.0,0.0,4.72,0,0,0,0,0,1
2018,1,3,23,84600,1,0,4.25,0.0,73.52,100.0,0.0,4.61,0,0,0,0,0,1
2018,1,3,23,85500,1,0,4.43,0.0,71.8,100.0,0.0,4.57,0,0,0,0,0,1
2018,1,3,0,0,1,0,4.5,0.0,71.25,100.0,0.0,4.57,0,0,0,0,0,1
2018,1,4,0,900,1,0,4.57,0.0,71.02,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,0,1800,1,0,4.57,0.0,71.25,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,0,2700,1,0,4.68,0.0,70.41,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,1,3600,1,0,4.79,0.0,69.34,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,1,4500,1,0,4.64,0.0,70.48,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,1,5400,1,0,4.93,0.0,68.3,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,1,6300,1,0,4.64,0.0,71.01,100.0,0.0,4.68,0,0,0,1,0,0
2018,1,4,2,7200,1,0,4.79,0.0,69.58,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,2,8100,1,0,4.75,0.0,69.65,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,2,9000,1,0,4.9,0.0,68.76,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,2,9900,1,0,4.9,0.0,68.52,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,3,10800,1,0,4.93,0.0,68.85,100.0,0.0,4.68,0,0,0,1,0,0
2018,1,4,3,11700,1,0,5.0,0.0,68.34,100.0,0.0,4.68,0,0,0,1,0,0
2018,1,4,3,12600,1,0,4.86,0.0,68.82,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,3,13500,1,0,4.86,0.0,68.82,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,4,14400,1,0,5.15,0.0,67.25,100.0,0.0,4.68,0,0,0,1,0,0
2018,1,4,4,15300,1,0,4.72,0.0,69.87,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,4,16200,1,0,4.72,0.0,70.1,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,4,17100,1,0,4.54,0.0,71.48,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,5,18000,1,0,4.64,0.0,70.48,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,5,18900,1,0,4.5,0.0,71.56,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,5,19800,1,0,4.5,0.0,71.79,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,5,20700,1,0,4.39,0.0,72.42,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,6,21600,1,0,4.54,0.0,71.25,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,6,22500,1,0,4.64,0.0,70.48,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,6,23400,1,0,4.82,0.0,69.35,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,6,24300,1,0,4.68,0.0,69.86,100.0,0.0,4.57,0,0,0,1,0,0
2018,1,4,7,25200,1,0,4.57,0.0,71.25,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,7,26100,1,0,4.61,0.0,70.17,100.0,0.0,4.54,0,0,0,1,0,0
2018,1,4,7,27000,1,0,4.79,0.0,74.56,100.0,0.0,5.36,0,0,0,1,0,0
2018,1,4,7,27900,1,0,4.9,0.0,82.15,100.0,0.0,7.06,0,0,0,1,0,0
2018,1,4,8,28800,1,0,4.68,0.0,85.78,100.0,0.0,7.81,0,0,0,1,0,0
2018,1,4,8,29700,1,0,51.73,0.0,84.93,100.0,0.04,83.23,0,0,0,1,0,0
2018,1,4,8,30600,1,0,74.88,0.0,87.63,100.0,0.06,136.19,0,0,0,1,0,0
2018,1,4,8,31500,1,0,75.82,0.0,81.92,100.0,0.05,108.29,0,0,0,1,0,0
2018,1,4,9,32400,1,0,53.6,0.0,92.57,100.0,0.06,131.18,0,0,0,1,0,0
2018,1,4,9,33300,1,1,56.7,0.0,92.3,100.0,0.06,136.04,0,0,0,1,0,0
2018,1,4,9,34200,1,1,46.22,0.0,94.06,100.0,0.06,128.02,0,0,0,1,0,0
2018,1,4,9,35100,1,1,53.53,0.0,92.75,100.0,0.06,132.84,0,0,0,1,0,0
2018,1,4,10,36000,1,1,39.17,0.0,94.35,100.0,0.05,111.49,0,0,0,1,0,0
2018,1,4,10,36900,1,2,38.95,0.0,95.46,100.0,0.06,124.78,0,0,0,1,0,0
2018,1,4,10,37800,1,2,30.89,0.0,95.25,100.0,0.04,96.66,0,0,0,1,0,0
2018,1,4,10,38700,1,2,41.04,0.0,95.28,100.0,0.06,128.81,0,0,0,1,0,0
2018,1,4,11,39600,1,2,28.94,0.0,93.81,100.0,0.04,78.37,0,0,0,1,0,0
2018,1,4,11,40500,1,2,59.04,0.0,87.13,100.0,0.05,104.8,0,0,0,1,0,0
2018,1,4,11,41400,1,2,61.2,0.0,90.7,100.0,0.06,131.83,0,0,0,1,0,0
2018,1,4,11,42300,1,2,60.19,0.0,88.28,100.0,0.05,113.11,0,0,0,1,0,0
2018,1,4,12,43200,1,2,60.55,0.0,90.4,100.0,0.06,128.05,0,0,0,1,0,0
2018,1,4,12,44100,1,1,3.78,18.79,96.61,60.16,0.01,14.15,0,0,0,1,0,0
2018,1,4,12,45000,1,1,0.0,26.39,100.0,28.51,0.0,7.85,0,0,0,1,0,0
2018,1,4,12,45900,1,1,0.0,26.89,100.0,25.26,0.0,7.02,0,0,0,1,0,0
2018,1,4,13,46800,1,1,0.07,26.46,100.0,27.71,0.0,7.63,0,0,0,1,0,0
2018,1,4,13,47700,1,1,21.24,1.19,96.52,99.99,0.04,78.37,0,0,0,1,0,0
2018,1,4,13,48600,1,1,51.95,0.0,93.37,100.0,0.06,135.43,0,0,0,1,0,0
2018,1,4,13,49500,1,1,33.66,0.0,95.24,100.0,0.05,105.12,0,0,0,1,0,0
2018,1,4,14,50400,1,1,41.4,0.0,94.58,100.0,0.06,120.6,0,0,0,1,0,0
2018,1,4,14,51300,1,1,41.72,0.0,94.28,100.0,0.05,117.97,0,0,0,1,0,0
2018,1,4,14,52200,1,1,43.56,0.0,94.17,100.0,0.06,121.93,0,0,0,1,0,0
2018,1,4,14,53100,1,1,44.35,0.0,93.9,100.0,0.06,121.07,0,0,0,1,0,0
2018,1,4,15,54000,1,1,38.45,0.0,94.87,100.0,0.05,115.42,0,0,0,1,0,0
2018,1,4,15,54900,1,1,41.15,0.0,94.2,100.0,0.05,115.49,0,0,0,1,0,0
2018,1,4,15,55800,1,1,39.06,0.0,93.38,100.0,0.05,101.92,0,0,0,1,0,0
2018,1,4,15,56700,1,1,51.8,0.0,93.63,100.0,0.06,138.06,0,0,0,1,0,0
2018,1,4,16,57600,1,1,49.97,0.0,92.19,100.0,0.05,118.94,0,0,0,1,0,0
2018,1,4,16,58500,1,1,54.94,0.0,93.45,100.0,0.07,144.29,0,0,0,1,0,0
2018,1,4,16,59400,1,1,28.73,0.0,95.09,100.0,0.04,88.27,0,0,0,1,0,0
2018,1,4,16,60300,1,1,38.99,0.0,95.1,100.0,0.06,119.99,0,0,0,1,0,0
2018,1,4,17,61200,1,1,37.26,0.0,93.43,100.0,0.04,97.63,0,0,0,1,0,0
2018,1,4,17,62100,1,2,43.88,0.0,94.79,100.0,0.06,130.61,0,0,0,1,0,0
2018,1,4,17,63000,1,2,51.44,0.0,92.15,100.0,0.06,122.04,0,0,0,1,0,0
2018,1,4,17,63900,1,2,1.94,3.46,99.9,99.68,0.02,43.06,0,0,0,1,0,0
2018,1,4,18,64800,1,2,7.09,2.12,99.42,99.95,0.03,65.38,0,0,0,1,0,0
2018,1,4,18,65700,1,2,16.24,0.54,92.56,99.99,0.02,39.71,0,0,0,1,0,0
2018,1,4,18,66600,1,2,33.34,0.0,83.99,100.0,0.02,51.59,0,0,0,1,0,0
2018,1,4,18,67500,1,2,15.26,0.0,94.99,100.0,0.02,46.4,0,0,0,1,0,0
2018,1,4,19,68400,1,2,28.55,0.0,92.03,100.0,0.03,67.18,0,0,0,1,0,0
2018,1,4,19,69300,1,2,18.0,0.0,94.76,100.0,0.02,53.39,0,0,0,1,0,0
2018,1,4,19,70200,1,2,16.31,0.0,95.54,100.0,0.02,52.74,0,0,0,1,0,0
2018,1,4,19,71100,1,2,38.88,0.0,87.37,100.0,0.03,69.84,0,0,0,1,0,0
2018,1,4,20,72000,1,2,17.93,0.0,94.37,100.0,0.02,51.16,0,0,0,1,0,0
2018,1,4,20,72900,1,1,28.58,0.0,91.45,100.0,0.03,64.58,0,0,0,1,0,0
2018,1,4,20,73800,1,1,39.92,0.0,86.65,100.0,0.03,69.3,0,0,0,1,0,0
2018,1,4,20,74700,1,1,11.99,0.04,96.85,100.0,0.02,46.62,0,0,0,1,0,0
2018,1,4,21,75600,1,1,3.1,2.77,99.64,99.71,0.02,36.22,0,0,0,1,0,0
2018,1,4,21,76500,1,1,0.0,24.08,100.0,32.52,0.0,8.28,0,0,0,1,0,0
2018,1,4,21,77400,1,1,0.0,25.56,100.0,23.14,0.0,6.08,0,0,0,1,0,0
2018,1,4,21,78300,1,1,0.0,25.78,100.0,19.99,0.0,5.26,0,0,0,1,0,0
2018,1,4,22,79200,1,1,0.0,25.85,100.0,19.54,0.0,5.15,0,0,0,1,0,0
2018,1,4,22,80100,1,2,2.16,14.65,91.91,32.53,0.0,5.04,0,0,0,1,0,0
2018,1,4,22,81000,1,2,6.37,0.0,60.34,100.0,0.0,4.82,0,0,0,1,0,0
2018,1,4,22,81900,1,2,6.34,0.0,59.96,100.0,0.0,4.75,0,0,0,1,0,0
2018,1,4,23,82800,1,2,6.01,0.0,62.33,100.0,0.0,4.79,0,0,0,1,0,0
2018,1,4,23,83700,1,0,5.18,0.0,66.72,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,23,84600,1,0,4.79,0.0,69.58,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,4,23,85500,1,0,5.04,0.0,67.49,100.0,0.0,4.61,0,0,0,1,0,0
2018,1,4,0,0,1,0,5.04,0.0,67.73,100.0,0.0,4.64,0,0,0,1,0,0
2018,1,5,0,900,1,0,5.15,0.0,67.57,100.0,0.0,4.72,0,0,0,0,0,0
2018,1,5,0,1800,1,0,5.22,0.0,66.75,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,0,2700,1,0,5.54,0.0,64.53,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,1,3600,1,0,5.58,0.0,64.58,100.0,0.0,4.72,0,0,0,0,0,0
2018,1,5,1,4500,1,0,5.36,0.0,65.77,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,1,5400,1,0,5.33,0.0,65.98,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,1,6300,1,0,4.86,0.0,68.82,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,2,7200,1,0,4.68,0.0,70.18,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,2,8100,1,0,5.0,0.0,68.02,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,2,9000,1,0,4.97,0.0,68.24,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,2,9900,1,0,5.22,0.0,66.75,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,3,10800,1,0,5.04,0.0,67.73,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,3,11700,1,0,5.08,0.0,67.2,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,3,12600,1,0,5.04,0.0,68.05,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,3,13500,1,0,5.0,0.0,67.79,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,4,14400,1,0,5.0,0.0,68.65,100.0,0.0,4.72,0,0,0,0,0,0
2018,1,5,4,15300,1,0,4.68,0.0,70.18,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,4,16200,1,0,4.72,0.0,69.87,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,4,17100,1,0,4.86,0.0,68.82,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,5,18000,1,0,4.82,0.0,69.12,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,5,18900,1,0,4.97,0.0,68.55,100.0,0.0,4.68,0,0,0,0,0,0
2018,1,5,5,19800,1,0,4.93,0.0,68.54,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,5,20700,1,0,4.79,0.0,69.03,100.0,0.0,4.57,0,0,0,0,0,0
2018,1,5,6,21600,1,0,4.93,0.0,68.54,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,6,22500,1,0,4.79,0.0,69.34,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,6,23400,1,0,4.82,0.0,69.35,100.0,0.0,4.64,0,0,0,0,0,0
2018,1,5,6,24300,1,0,4.72,0.0,69.87,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,7,25200,1,0,4.9,0.0,68.52,100.0,0.0,4.61,0,0,0,0,0,0
2018,1,5,7,26100,1,0,5.08,0.0,66.88,100.0,0.0,4.57,0,0,0,0,0,0
2018,1,5,7,27000,1,0,4.97,0.0,73.14,100.0,0.0,5.33,0,0,0,0,0,0
2018,1,5,7,27900,1,0,5.18,0.0,80.3,100.0,0.0,6.98,0,0,0,0,0,0
2018,1,5,8,28800,1,0,4.97,0.0,81.62,100.0,0.0,7.02,0,0,0,0,0,0
2018,1,5,8,29700,1,0,45.22,0.0,84.73,100.0,0.03,72.14,0,0,0,0,0,0
2018,1,5,8,30600,1,0,66.56,0.0,87.03,100.0,0.05,117.61,0,0,0,0,0,0
2018,1,5,8,31500,1,0,62.35,0.0,84.55,100.0,0.05,98.71,0,0,0,0,0,0
2018,1,5,9,32400,1,0,59.44,0.0,91.68,100.0,0.06,136.48,0,0,0,0,0,0
2018,1,5,9,33300,1,1,36.47,0.0,95.73,100.0,0.06,120.71,0,0,0,0,0,0
2018,1,5,9,34200,1,1,32.76,0.0,94.52,100.0,0.04,94.82,0,0,0,0,0,0
2018,1,5,9,35100,1,1,39.02,0.0,94.67,100.0,0.05,114.7,0,0,0,0,0,0
2018,1,5,10,36000,1,1,45.47,0.0,94.56,100.0,0.06,132.16,0,0,0,0,0,0
2018,1,5,10,36900,1,2,26.35,0.0,94.62,100.0,0.04,77.08,0,0,0,0,0,0
2018,1,5,10,37800,1,2,45.4,0.0,94.29,100.0,0.06,128.56,0,0,0,0,0,0
2018,1,5,10,38700,1,2,46.04,0.0,94.46,100.0,0.06,132.48,0,0,0,0,0,0
2018,1,5,11,39600,1,2,43.81,0.0,93.38,100.0,0.05,114.3,0,0,0,0,0,0
2018,1,5,11,40500,1,2,63.86,0.0,89.74,100.0,0.06,129.85,0,0,0,0,0,0
2018,1,5,11,41400,1,2,65.99,0.0,87.67,100.0,0.06,120.28,0,0,0,0,0,0
2018,1,5,11,42300,1,2,63.79,0.0,89.78,100.0,0.06,130.03,0,0,0,0,0,0
2018,1,5,12,43200,1,2,42.19,0.0,91.83,100.0,0.04,97.88,0,0,0,0,0,0
2018,1,5,12,44100,1,1,0.72,20.2,99.67,40.17,0.0,8.86,0,0,0,0,0,0
2018,1,5,12,45000,1,1,0.0,26.32,100.0,28.81,0.0,7.92,0,0,0,0,0,0
2018,1,5,12,45900,1,1,0.0,25.74,100.0,30.76,0.0,8.32,0,0,0,0,0,0
2018,1,5,13,46800,1,1,0.0,25.81,100.0,30.31,0.0,8.21,0,0,0,0,0,0
2018,1,5,13,47700,1,1,10.12,7.6,98.02,98.87,0.02,50.08,0,0,0,0,0,0
2018,1,5,13,48600,1,1,41.83,0.0,94.8,100.0,0.06,124.63,0,0,0,0,0,0
2018,1,5,13,49500,1,1,36.43,0.0,95.26,100.0,0.05,114.05,0,0,0,0,0,0
2018,1,5,14,50400,1,1,19.37,0.0,96.35,100.0,0.03,69.73,0,0,0,0,0,0
2018,1,5,14,51300,1,1,29.77,0.0,92.52,100.0,0.03,72.58,0,0,0,0,0,0
2018,1,5,14,52200,1,1,36.65,0.0,92.16,100.0,0.04,87.05,0,0,0,0,0,0
2018,1,5,14,53100,1,1,59.04,0.0,91.31,100.0,0.06,132.23,0,0,0,0,0,0
2018,1,5,15,54000,1,1,28.76,0.0,94.33,100.0,0.04,81.72,0,0,0,0,0,0
2018,1,5,15,54900,1,1,36.9,0.0,93.45,100.0,0.04,96.84,0,0,0,0,0,0
2018,1,5,15,55800,1,1,56.52,0.0,91.69,100.0,0.06,129.85,0,0,0,0,0,0
2018,1,5,15,56700,1,1,38.09,0.0,92.53,100.0,0.04,92.95,0,0,0,0,0,0
2018,1,5,16,57600,1,1,66.92,0.0,90.94,100.0,0.07,146.34,0,0,0,0,0,0
2018,1,5,16,58500,1,1,39.02,0.0,92.97,100.0,0.05,98.5,0,0,0,0,0,0
2018,1,5,16,59400,1,1,60.62,0.0,90.59,100.0,0.06,129.67,0,0,0,0,0,0
2018,1,5,16,60300,1,1,44.93,0.0,93.75,100.0,0.06,121.07,0,0,0,0,0,0
2018,1,5,17,61200,1,1,27.79,0.0,92.91,100.0,0.03,69.8,0,0,0,0,0,0
2018,1,5,17,62100,1,2,66.35,0.0,91.01,100.0,0.07,145.69,0,0,0,0,0,0
2018,1,5,17,63000,1,2,51.98,0.0,91.47,100.0,0.05,117.68,0,0,0,0,0,0
2018,1,5,17,63900,1,2,1.8,6.98,99.91,98.62,0.02,41.54,0,0,0,0,0,0
2018,1,5,18,64800,1,2,13.5,3.56,98.42,99.89,0.03,75.06,0,0,0,0,0,0
2018,1,5,18,65700,1,2,18.9,0.61,91.68,99.99,0.02,43.38,0,0,0,0,0,0
2018,1,5,18,66600,1,2,45.68,0.0,83.21,100.0,0.03,68.54,0,0,0,0,0,0
2018,1,5,18,67500,1,2,24.62,0.0,92.47,100.0,0.03,59.8,0,0,0,0,0,0
2018,1,5,19,68400,1,2,27.65,0.0,92.03,100.0,0.03,65.05,0,0,0,0,0,0
2018,1,5,19,69300,1,2,27.72,0.0,92.4,100.0,0.03,67.0,0,0,0,0,0,0
2018,1,5,19,70200,1,2,20.92,0.0,93.93,100.0,0.03,57.28,0,0,0,0,0,0
2018,1,5,19,71100,1,2,19.66,0.0,94.28,100.0,0.03,55.62,0,0,0,0,0,0
2018,1,5,20,72000,1,2,16.34,0.0,95.36,100.0,0.02,51.77,0,0,0,0,0,0
2018,1,5,20,72900,1,1,4.18,0.04,99.56,100.0,0.02,44.17,0,0,0,0,0,0
2018,1,5,20,73800,1,1,11.52,0.07,97.89,100.0,0.03,55.15,0,0,0,0,0,0
2018,1,5,20,74700,1,1,1.4,4.43,99.93,99.33,0.02,38.05,0,0,0,0,0,0
2018,1,5,21,75600,1,1,0.0,17.64,100.0,74.18,0.01,19.51,0,0,0,0,0,0
2018,1,5,21,76500,1,1,0.0,24.05,100.0,36.13,0.0,9.32,0,0,0,0,0,0
2018,1,5,21,77400,1,1,0.0,26.68,100.0,17.03,0.0,4.61,0,0,0,0,0,0
2018,1,5,21,78300,1,1,0.0,26.64,100.0,16.8,0.0,4.54,0,0,0,0,0,0
2018,1,5,22,79200,1,1,0.0,26.6,100.0,16.82,0.0,4.54,0,0,0,0,0,0
2018,1,5,22,80100,1,2,1.44,15.19,94.78,27.12,0.0,4.28,0,0,0,0,0,0
2018,1,5,22,81000,1,2,4.32,0.0,68.84,100.0,0.0,4.1,0,0,0,0,0,0
2018,1,5,22,81900,1,2,4.21,0.0,70.12,100.0,0.0,4.14,0,0,0,0,0,0
2018,1,5,23,82800,1,2,4.07,0.0,70.71,100.0,0.0,4.07,0,0,0,0,0,0
2018,1,5,23,83700,1,0,3.2,0.0,78.31,100.0,0.0,4.03,0,0,0,0,0,0
2018,1,5,23,84600,1,0,3.85,0.0,72.65,100.0,0.0,4.07,0,0,0,0,0,0
2018,1,5,23,85500,1,0,4.39,0.0,68.61,100.0,0.0,4.14,0,0,0,0,0,0
2018,1,5,0,0,1,0,4.5,0.0,67.71,100.0,0.0,4.14,0,0,0,0,0,0
2018,1,6,0,900,0,0,4.5,0.0,67.71,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,0,1800,0,0,4.82,0.0,65.16,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,0,2700,0,0,4.68,0.0,65.9,100.0,0.0,4.1,0,1,0,0,0,0
2018,1,6,1,3600,0,0,4.93,0.0,64.31,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,1,4500,0,0,4.64,0.0,66.58,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,1,5400,0,0,4.57,0.0,67.49,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,1,6300,0,0,5.0,0.0,63.78,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,2,7200,0,0,5.36,0.0,61.5,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,2,8100,0,0,5.47,0.0,60.72,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,2,9000,0,0,5.4,0.0,61.21,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,2,9900,0,0,5.58,0.0,60.86,100.0,0.0,4.28,0,1,0,0,0,0
2018,1,6,3,10800,0,0,5.62,0.0,59.95,100.0,0.0,4.21,0,1,0,0,0,0
2018,1,6,3,11700,0,0,5.54,0.0,59.86,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,3,12600,0,0,5.54,0.0,60.23,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,3,13500,0,0,5.72,0.0,59.0,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,4,14400,0,0,5.76,0.0,59.64,100.0,0.0,4.28,0,1,0,0,0,0
2018,1,6,4,15300,0,0,5.8,0.0,58.74,100.0,0.0,4.21,0,1,0,0,0,0
2018,1,6,4,16200,0,0,5.58,0.0,59.95,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,4,17100,0,0,5.83,0.0,58.54,100.0,0.0,4.21,0,1,0,0,0,0
2018,1,6,5,18000,0,0,5.83,0.0,58.27,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,5,18900,0,0,5.51,0.0,61.08,100.0,0.0,4.25,0,1,0,0,0,0
2018,1,6,5,19800,0,0,5.29,0.0,62.0,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,5,20700,0,0,5.26,0.0,61.85,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,6,21600,0,0,5.4,0.0,60.84,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,6,22500,0,0,5.47,0.0,60.35,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,6,23400,0,0,5.29,0.0,62.27,100.0,0.0,4.21,0,1,0,0,0,0
2018,1,6,6,24300,0,0,5.4,0.0,61.49,100.0,0.0,4.21,0,1,0,0,0,0
2018,1,6,7,25200,0,0,5.51,0.0,60.07,100.0,0.0,4.14,0,1,0,0,0,0
2018,1,6,7,26100,0,0,5.22,0.0,61.49,100.0,0.0,4.07,0,1,0,0,0,0
2018,1,6,7,27000,0,0,5.29,0.0,61.26,100.0,0.0,4.1,0,1,0,0,0,0
2018,1,6,7,27900,0,0,5.26,0.0,61.48,100.0,0.0,4.1,0,1,0,0,0,0
2018,1,6,8,28800,0,0,5.29,0.0,62.0,100.0,0.0,4.18,0,1,0,0,0,0
2018,1,6,8,29700,0,0,5.11,0.0,62.3,100.0,0.0,4.07,0,1,0,0,0,0
2018,1,6,8,30600,0,0,5.11,0.0,62.3,100.0,0.0,4.07,0,1,0,0,0,0
2018,1,6,8,31500,0,0,5.08,0.14,62.53,99.94,0.0,4.07,0,1,0,0,0,0
2018,1,6,9,32400,0,0,0.0,20.7,100.0,20.61,0.0,4.36,0,1,0,0,0,0
2018,1,6,9,33300,0,0,0.0,26.5,100.0,16.89,0.0,4.54,0,1,0,0,0,0
2018,1,6,9,34200,0,0,0.0,26.39,100.0,16.56,0.0,4.43,0,1,0,0,0,0
2018,1,6,9,35100,0,0,0.0,20.99,100.0,18.72,0.0,4.0,0,1,0,0,0,0
2018,1,6,10,36000,0,0,0.0,23.33,100.0,17.92,0.0,4.25,0,1,0,0,0,0
2018,1,6,10,36900,0,0,0.0,23.33,100.0,18.04,0.0,4.28,0,1,0,0,0,0
2018,1,6,10,37800,0,0,0.0,19.73,100.0,19.01,0.0,3.82,0,1,0,0,0,0
2018,1,6,10,38700,0,0,0.0,26.89,100.0,15.86,0.0,4.32,0,1,0,0,0,0
2018,1,6,11,39600,0,0,0.0,17.93,100.0,18.95,0.0,3.46,0,1,0,0,0,0
2018,1,6,11,40500,0,0,0.0,9.9,100.0,37.46,0.0,4.0,0,1,0,0,0,0
2018,1,6,11,41400,0,0,0.0,7.06,100.0,44.31,0.0,3.49,0,1,0,0,0,0
