Date,Year,Month,WeekStatus,Day_Of_Week,NSM,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Hour
2018-01-03,2018,1,1,Wednesday,73800,1,2.88,1.22,99.7,99.95,0.02,37.3,20
2018-01-03,2018,1,1,Wednesday,74700,1,2.02,6.98,99.81,97.8,0.02,32.72,20
2018-01-03,2018,1,1,Wednesday,75600,1,0.0,23.83,100.0,38.13,0.0,9.83,21
2018-01-03,2018,1,1,Wednesday,76500,1,0.0,24.8,100.0,30.56,0.0,7.96,21
2018-01-03,2018,1,1,Wednesday,77400,1,0.0,26.82,100.0,19.88,0.0,5.44,21
2018-01-03,2018,1,1,Wednesday,78300,1,0.0,26.78,100.0,18.74,0.0,5.11,21
2018-01-03,2018,1,1,Wednesday,79200,1,0.0,26.78,100.0,18.99,0.0,5.18,22
2018-01-03,2018,1,1,Wednesday,80100,2,1.91,15.16,93.34,31.15,0.0,4.97,22
2018-01-03,2018,1,1,Wednesday,81000,2,5.26,0.0,67.02,100.0,0.0,4.75,22
2018-01-03,2018,1,1,Wednesday,81900,2,5.15,0.0,66.94,100.0,0.0,4.64,22
2018-01-03,2018,1,1,Wednesday,82800,2,4.97,0.0,68.24,100.0,0.0,4.64,23
2018-01-03,2018,1,1,Wednesday,83700,0,4.39,0.0,73.22,100.0,0.0,4.72,23
2018-01-03,2018,1,1,Wednesday,84600,0,4.25,0.0,73.52,100.0,0.0,4.61,23
2018-01-03,2018,1,1,Wednesday,85500,0,4.43,0.0,71.8,100.0,0.0,4.57,23
2018-01-03,2018,1,1,Wednesday,0,0,4.5,0.0,71.25,100.0,0.0,4.57,0
2018-01-04,2018,1,1,Thursday,900,0,4.57,0.0,71.02,100.0,0.0,4.61,0
2018-01-04,2018,1,1,Thursday,1800,0,4.57,0.0,71.25,100.0,0.0,4.64,0
2018-01-04,2018,1,1,Thursday,2700,0,4.68,0.0,70.41,100.0,0.0,4.64,0
2018-01-04,2018,1,1,Thursday,3600,0,4.79,0.0,69.34,100.0,0.0,4.61,1
2018-01-04,2018,1,1,Thursday,4500,0,4.64,0.0,70.48,100.0,0.0,4.61,1
2018-01-04,2018,1,1,Thursday,5400,0,4.93,0.0,68.3,100.0,0.0,4.61,1
2018-01-04,2018,1,1,Thursday,6300,0,4.64,0.0,71.01,100.0,0.0,4.68,1
2018-01-04,2018,1,1,Thursday,7200,0,4.79,0.0,69.58,100.0,0.0,4.64,2
2018-01-04,2018,1,1,Thursday,8100,0,4.75,0.0,69.65,100.0,0.0,4.61,2
2018-01-04,2018,1,1,Thursday,9000,0,4.9,0.0,68.76,100.0,0.0,4.64,2
2018-01-04,2018,1,1,Thursday,9900,0,4.9,0.0,68.52,100.0,0.0,4.61,2
2018-01-04,2018,1,1,Thursday,10800,0,4.93,0.0,68.85,100.0,0.0,4.68,3
2018-01-04,2018,1,1,Thursday,11700,0,5.0,0.0,68.34,100.0,0.0,4.68,3
2018-01-04,2018,1,1,Thursday,12600,0,4.86,0.0,68.82,100.0,0.0,4.61,3
2018-01-04,2018,1,1,Thursday,13500,0,4.86,0.0,68.82,100.0,0.0,4.61,3
2018-01-04,2018,1,1,Thursday,14400,0,5.15,0.0,67.25,100.0,0.0,4.68,4
2018-01-04,2018,1,1,Thursday,15300,0,4.72,0.0,69.87,100.0,0.0,4.61,4
2018-01-04,2018,1,1,Thursday,16200,0,4.72,0.0,70.1,100.0,0.0,4.64,4
2018-01-04,2018,1,1,Thursday,17100,0,4.54,0.0,71.48,100.0,0.0,4.64,4
2018-01-04,2018,1,1,Thursday,18000,0,4.64,0.0,70.48,100.0,0.0,4.61,5
2018-01-04,2018,1,1,Thursday,18900,0,4.5,0.0,71.56,100.0,0.0,4.61,5
2018-01-04,2018,1,1,Thursday,19800,0,4.5,0.0,71.79,100.0,0.0,4.64,5
2018-01-04,2018,1,1,Thursday,20700,0,4.39,0.0,72.42,100.0,0.0,4.61,5
2018-01-04,2018,1,1,Thursday,21600,0,4.54,0.0,71.25,100.0,0.0,4.61,6
2018-01-04,2018,1,1,Thursday,22500,0,4.64,0.0,70.48,100.0,0.0,4.61,6
2018-01-04,2018,1,1,Thursday,23400,0,4.82,0.0,69.35,100.0,0.0,4.64,6
2018-01-04,2018,1,1,Thursday,24300,0,4.68,0.0,69.86,100.0,0.0,4.57,6
2018-01-04,2018,1,1,Thursday,25200,0,4.57,0.0,71.25,100.0,0.0,4.64,7
2018-01-04,2018,1,1,Thursday,26100,0,4.61,0.0,70.17,100.0,0.0,4.54,7
2018-01-04,2018,1,1,Thursday,27000,0,4.79,0.0,74.56,100.0,0.0,5.36,7
2018-01-04,2018,1,1,Thursday,27900,0,4.9,0.0,82.15,100.0,0.0,7.06,7
2018-01-04,2018,1,1,Thursday,28800,0,4.68,0.0,85.78,100.0,0.0,7.81,8
2018-01-04,2018,1,1,Thursday,29700,0,51.73,0.0,84.93,100.0,0.04,83.23,8
2018-01-04,2018,1,1,Thursday,30600,0,74.88,0.0,87.63,100.0,0.06,136.19,8
2018-01-04,2018,1,1,Thursday,31500,0,75.82,0.0,81.92,100.0,0.05,108.29,8
2018-01-04,2018,1,1,Thursday,32400,0,53.6,0.0,92.57,100.0,0.06,131.18,9
2018-01-04,2018,1,1,Thursday,33300,1,56.7,0.0,92.3,100.0,0.06,136.04,9
2018-01-04,2018,1,1,Thursday,34200,1,46.22,0.0,94.06,100.0,0.06,128.02,9
2018-01-04,2018,1,1,Thursday,35100,1,53.53,0.0,92.75,100.0,0.06,132.84,9
2018-01-04,2018,1,1,Thursday,36000,1,39.17,0.0,94.35,100.0,0.05,111.49,10
2018-01-04,2018,1,1,Thursday,36900,2,38.95,0.0,95.46,100.0,0.06,124.78,10
2018-01-04,2018,1,1,Thursday,37800,2,30.89,0.0,95.25,100.0,0.04,96.66,10
2018-01-04,2018,1,1,Thursday,38700,2,41.04,0.0,95.28,100.0,0.06,128.81,10
2018-01-04,2018,1,1,Thursday,39600,2,28.94,0.0,93.81,100.0,0.04,78.37,11
2018-01-04,2018,1,1,Thursday,40500,2,59.04,0.0,87.13,100.0,0.05,104.8,11
2018-01-04,2018,1,1,Thursday,41400,2,61.2,0.0,90.7,100.0,0.06,131.83,11
2018-01-04,2018,1,1,Thursday,42300,2,60.19,0.0,88.28,100.0,0.05,113.11,11
2018-01-04,2018,1,1,Thursday,43200,2,60.55,0.0,90.4,100.0,0.06,128.05,12
2018-01-04,2018,1,1,Thursday,44100,1,3.78,18.79,96.61,60.16,0.01,14.15,12
2018-01-04,2018,1,1,Thursday,45000,1,0.0,26.39,100.0,28.51,0.0,7.85,12
2018-01-04,2018,1,1,Thursday,45900,1,0.0,26.89,100.0,25.26,0.0,7.02,12
2018-01-04,2018,1,1,Thursday,46800,1,0.07,26.46,100.0,27.71,0.0,7.63,13
2018-01-04,2018,1,1,Thursday,47700,1,21.24,1.19,96.52,99.99,0.04,78.37,13
2018-01-04,2018,1,1,Thursday,48600,1,51.95,0.0,93.37,100.0,0.06,135.43,13
2018-01-04,2018,1,1,Thursday,49500,1,33.66,0.0,95.24,100.0,0.05,105.12,13
2018-01-04,2018,1,1,Thursday,50400,1,41.4,0.0,94.58,100.0,0.06,120.6,14
2018-01-04,2018,1,1,Thursday,51300,1,41.72,0.0,94.28,100.0,0.05,117.97,14
2018-01-04,2018,1,1,Thursday,52200,1,43.56,0.0,94.17,100.0,0.06,121.93,14
2018-01-04,2018,1,1,Thursday,53100,1,44.35,0.0,93.9,100.0,0.06,121.07,14
2018-01-04,2018,1,1,Thursday,54000,1,38.45,0.0,94.87,100.0,0.05,115.42,15
2018-01-04,2018,1,1,Thursday,54900,1,41.15,0.0,94.2,100.0,0.05,115.49,15
2018-01-04,2018,1,1,Thursday,55800,1,39.06,0.0,93.38,100.0,0.05,101.92,15
2018-01-04,2018,1,1,Thursday,56700,1,51.8,0.0,93.63,100.0,0.06,138.06,15
2018-01-04,2018,1,1,Thursday,57600,1,49.97,0.0,92.19,100.0,0.05,118.94,16
2018-01-04,2018,1,1,Thursday,58500,1,54.94,0.0,93.45,100.0,0.07,144.29,16
2018-01-04,2018,1,1,Thursday,59400,1,28.73,0.0,95.09,100.0,0.04,88.27,16
2018-01-04,2018,1,1,Thursday,60300,1,38.99,0.0,95.1,100.0,0.06,119.99,16
2018-01-04,2018,1,1,Thursday,61200,1,37.26,0.0,93.43,100.0,0.04,97.63,17
2018-01-04,2018,1,1,Thursday,62100,2,43.88,0.0,94.79,100.0,0.06,130.61,17
2018-01-04,2018,1,1,Thursday,63000,2,51.44,0.0,92.15,100.0,0.06,122.04,17
2018-01-04,2018,1,1,Thursday,63900,2,1.94,3.46,99.9,99.68,0.02,43.06,17
2018-01-04,2018,1,1,Thursday,64800,2,7.09,2.12,99.42,99.95,0.03,65.38,18
2018-01-04,2018,1,1,Thursday,65700,2,16.24,0.54,92.56,99.99,0.02,39.71,18
2018-01-04,2018,1,1,Thursday,66600,2,33.34,0.0,83.99,100.0,0.02,51.59,18
2018-01-04,2018,1,1,Thursday,67500,2,15.26,0.0,94.99,100.0,0.02,46.4,18
2018-01-04,2018,1,1,Thursday,68400,2,28.55,0.0,92.03,100.0,0.03,67.18,19
2018-01-04,2018,1,1,Thursday,69300,2,18.0,0.0,94.76,100.0,0.02,53.39,19
2018-01-04,2018,1,1,Thursday,70200,2,16.31,0.0,95.54,100.0,0.02,52.74,19
2018-01-04,2018,1,1,Thursday,71100,2,38.88,0.0,87.37,100.0,0.03,69.84,19
2018-01-04,2018,1,1,Thursday,72000,2,17.93,0.0,94.37,100.0,0.02,51.16,20
2018-01-04,2018,1,1,Thursday,72900,1,28.58,0.0,91.45,100.0,0.03,64.58,20
2018-01-04,2018,1,1,Thursday,73800,1,39.92,0.0,86.65,100.0,0.03,69.3,20
2018-01-04,2018,1,1,Thursday,74700,1,11.99,0.04,96.85,100.0,0.02,46.62,20
2018-01-04,2018,1,1,Thursday,75600,1,3.1,2.77,99.64,99.71,0.02,36.22,21
2018-01-04,2018,1,1,Thursday,76500,1,0.0,24.08,100.0,32.52,0.0,8.28,21
2018-01-04,2018,1,1,Thursday,77400,1,0.0,25.56,100.0,23.14,0.0,6.08,21
2018-01-04,2018,1,1,Thursday,78300,1,0.0,25.78,100.0,19.99,0.0,5.26,21
2018-01-04,2018,1,1,Thursday,79200,1,0.0,25.85,100.0,19.54,0.0,5.15,22
2018-01-04,2018,1,1,Thursday,80100,2,2.16,14.65,91.91,32.53,0.0,5.04,22
2018-01-04,2018,1,1,Thursday,81000,2,6.37,0.0,60.34,100.0,0.0,4.82,22
2018-01-04,2018,1,1,Thursday,81900,2,6.34,0.0,59.96,100.0,0.0,4.75,22
2018-01-04,2018,1,1,Thursday,82800,2,6.01,0.0,62.33,100.0,0.0,4.79,23
2018-01-04,2018,1,1,Thursday,83700,0,5.18,0.0,66.72,100.0,0.0,4.64,23
2018-01-04,2018,1,1,Thursday,84600,0,4.79,0.0,69.58,100.0,0.0,4.64,23
2018-01-04,2018,1,1,Thursday,85500,0,5.04,0.0,67.49,100.0,0.0,4.61,23
2018-01-04,2018,1,1,Thursday,0,0,5.04,0.0,67.73,100.0,0.0,4.64,0
2018-01-05,2018,1,1,Friday,900,0,5.15,0.0,67.57,100.0,0.0,4.72,0
2018-01-05,2018,1,1,Friday,1800,0,5.22,0.0,66.75,100.0,0.0,4.68,0
2018-01-05,2018,1,1,Friday,2700,0,5.54,0.0,64.53,100.0,0.0,4.68,0
2018-01-05,2018,1,1,Friday,3600,0,5.58,0.0,64.58,100.0,0.0,4.72,1
2018-01-05,2018,1,1,Friday,4500,0,5.36,0.0,65.77,100.0,0.0,4.68,1
2018-01-05,2018,1,1,Friday,5400,0,5.33,0.0,65.98,100.0,0.0,4.68,1
2018-01-05,2018,1,1,Friday,6300,0,4.86,0.0,68.82,100.0,0.0,4.61,1
2018-01-05,2018,1,1,Friday,7200,0,4.68,0.0,70.18,100.0,0.0,4.61,2
2018-01-05,2018,1,1,Friday,8100,0,5.0,0.0,68.02,100.0,0.0,4.64,2
2018-01-05,2018,1,1,Friday,9000,0,4.97,0.0,68.24,100.0,0.0,4.64,2
2018-01-05,2018,1,1,Friday,9900,0,5.22,0.0,66.75,100.0,0.0,4.68,2
2018-01-05,2018,1,1,Friday,10800,0,5.04,0.0,67.73,100.0,0.0,4.64,3
2018-01-05,2018,1,1,Friday,11700,0,5.08,0.0,67.2,100.0,0.0,4.61,3
2018-01-05,2018,1,1,Friday,12600,0,5.04,0.0,68.05,100.0,0.0,4.68,3
2018-01-05,2018,1,1,Friday,13500,0,5.0,0.0,67.79,100.0,0.0,4.61,3
2018-01-05,2018,1,1,Friday,14400,0,5.0,0.0,68.65,100.0,0.0,4.72,4
2018-01-05,2018,1,1,Friday,15300,0,4.68,0.0,70.18,100.0,0.0,4.61,4
2018-01-05,2018,1,1,Friday,16200,0,4.72,0.0,69.87,100.0,0.0,4.61,4
2018-01-05,2018,1,1,Friday,17100,0,4.86,0.0,68.82,100.0,0.0,4.61,4
2018-01-05,2018,1,1,Friday,18000,0,4.82,0.0,69.12,100.0,0.0,4.61,5
2018-01-05,2018,1,1,Friday,18900,0,4.97,0.0,68.55,100.0,0.0,4.68,5
2018-01-05,2018,1,1,Friday,19800,0,4.93,0.0,68.54,100.0,0.0,4.64,5
2018-01-05,2018,1,1,Friday,20700,0,4.79,0.0,69.03,100.0,0.0,4.57,5
2018-01-05,2018,1,1,Friday,21600,0,4.93,0.0,68.54,100.0,0.0,4.64,6
2018-01-05,2018,1,1,Friday,22500,0,4.79,0.0,69.34,100.0,0.0,4.61,6
2018-01-05,2018,1,1,Friday,23400,0,4.82,0.0,69.35,100.0,0.0,4.64,6
2018-01-05,2018,1,1,Friday,24300,0,4.72,0.0,69.87,100.0,0.0,4.61,6
2018-01-05,2018,1,1,Friday,25200,0,4.9,0.0,68.52,100.0,0.0,4.61,7
2018-01-05,2018,1,1,Friday,26100,0,5.08,0.0,66.88,100.0,0.0,4.57,7
2018-01-05,2018,1,1,Friday,27000,0,4.97,0.0,73.14,100.0,0.0,5.33,7
2018-01-05,2018,1,1,Friday,27900,0,5.18,0.0,80.3,100.0,0.0,6.98,7
2018-01-05,2018,1,1,Friday,28800,0,4.97,0.0,81.62,100.0,0.0,7.02,8
2018-01-05,2018,1,1,Friday,29700,0,45.22,0.0,84.73,100.0,0.03,72.14,8
2018-01-05,2018,1,1,Friday,30600,0,66.56,0.0,87.03,100.0,0.05,117.61,8
2018-01-05,2018,1,1,Friday,31500,0,62.35,0.0,84.55,100.0,0.05,98.71,8
2018-01-05,2018,1,1,Friday,32400,0,59.44,0.0,91.68,100.0,0.06,136.48,9
2018-01-05,2018,1,1,Friday,33300,1,36.47,0.0,95.73,100.0,0.06,120.71,9
2018-01-05,2018,1,1,Friday,34200,1,32.76,0.0,94.52,100.0,0.04,94.82,9
2018-01-05,2018,1,1,Friday,35100,1,39.02,0.0,94.67,100.0,0.05,114.7,9
2018-01-05,2018,1,1,Friday,36000,1,45.47,0.0,94.56,100.0,0.06,132.16,10
2018-01-05,2018,1,1,Friday,36900,2,26.35,0.0,94.62,100.0,0.04,77.08,10
2018-01-05,2018,1,1,Friday,37800,2,45.4,0.0,94.29,100.0,0.06,128.56,10
2018-01-05,2018,1,1,Friday,38700,2,46.04,0.0,94.46,100.0,0.06,132.48,10
2018-01-05,2018,1,1,Friday,39600,2,43.81,0.0,93.38,100.0,0.05,114.3,11
2018-01-05,2018,1,1,Friday,40500,2,63.86,0.0,89.74,100.0,0.06,129.85,11
2018-01-05,2018,1,1,Friday,41400,2,65.99,0.0,87.67,100.0,0.06,120.28,11
2018-01-05,2018,1,1,Friday,42300,2,63.79,0.0,89.78,100.0,0.06,130.03,11
2018-01-05,2018,1,1,Friday,43200,2,42.19,0.0,91.83,100.0,0.04,97.88,12
2018-01-05,2018,1,1,Friday,44100,1,0.72,20.2,99.67,40.17,0.0,8.86,12
2018-01-05,2018,1,1,Friday,45000,1,0.0,26.32,100.0,28.81,0.0,7.92,12
2018-01-05,2018,1,1,Friday,45900,1,0.0,25.74,100.0,30.76,0.0,8.32,12
2018-01-05,2018,1,1,Friday,46800,1,0.0,25.81,100.0,30.31,0.0,8.21,13
2018-01-05,2018,1,1,Friday,47700,1,10.12,7.6,98.02,98.87,0.02,50.08,13
2018-01-05,2018,1,1,Friday,48600,1,41.83,0.0,94.8,100.0,0.06,124.63,13
2018-01-05,2018,1,1,Friday,49500,1,36.43,0.0,95.26,100.0,0.05,114.05,13
2018-01-05,2018,1,1,Friday,50400,1,19.37,0.0,96.35,100.0,0.03,69.73,14
2018-01-05,2018,1,1,Friday,51300,1,29.77,0.0,92.52,100.0,0.03,72.58,14
2018-01-05,2018,1,1,Friday,52200,1,36.65,0.0,92.16,100.0,0.04,87.05,14
2018-01-05,2018,1,1,Friday,53100,1,59.04,0.0,91.31,100.0,0.06,132.23,14
2018-01-05,2018,1,1,Friday,54000,1,28.76,0.0,94.33,100.0,0.04,81.72,15
2018-01-05,2018,1,1,Friday,54900,1,36.9,0.0,93.45,100.0,0.04,96.84,15
2018-01-05,2018,1,1,Friday,55800,1,56.52,0.0,91.69,100.0,0.06,129.85,15
2018-01-05,2018,1,1,Friday,56700,1,38.09,0.0,92.53,100.0,0.04,92.95,15
2018-01-05,2018,1,1,Friday,57600,1,66.92,0.0,90.94,100.0,0.07,146.34,16
2018-01-05,2018,1,1,Friday,58500,1,39.02,0.0,92.97,100.0,0.05,98.5,16
2018-01-05,2018,1,1,Friday,59400,1,60.62,0.0,90.59,100.0,0.06,129.67,16
2018-01-05,2018,1,1,Friday,60300,1,44.93,0.0,93.75,100.0,0.06,121.07,16
2018-01-05,2018,1,1,Friday,61200,1,27.79,0.0,92.91,100.0,0.03,69.8,17
2018-01-05,2018,1,1,Friday,62100,2,66.35,0.0,91.01,100.0,0.07,145.69,17
2018-01-05,2018,1,1,Friday,63000,2,51.98,0.0,91.47,100.0,0.05,117.68,17
2018-01-05,2018,1,1,Friday,63900,2,1.8,6.98,99.91,98.62,0.02,41.54,17
2018-01-05,2018,1,1,Friday,64800,2,13.5,3.56,98.42,99.89,0.03,75.06,18
2018-01-05,2018,1,1,Friday,65700,2,18.9,0.61,91.68,99.99,0.02,43.38,18
2018-01-05,2018,1,1,Friday,66600,2,45.68,0.0,83.21,100.0,0.03,68.54,18
2018-01-05,2018,1,1,Friday,67500,2,24.62,0.0,92.47,100.0,0.03,59.8,18
2018-01-05,2018,1,1,Friday,68400,2,27.65,0.0,92.03,100.0,0.03,65.05,19
2018-01-05,2018,1,1,Friday,69300,2,27.72,0.0,92.4,100.0,0.03,67.0,19
2018-01-05,2018,1,1,Friday,70200,2,20.92,0.0,93.93,100.0,0.03,57.28,19
2018-01-05,2018,1,1,Friday,71100,2,19.66,0.0,94.28,100.0,0.03,55.62,19
2018-01-05,2018,1,1,Friday,72000,2,16.34,0.0,95.36,100.0,0.02,51.77,20
2018-01-05,2018,1,1,Friday,72900,1,4.18,0.04,99.56,100.0,0.02,44.17,20
2018-01-05,2018,1,1,Friday,73800,1,11.52,0.07,97.89,100.0,0.03,55.15,20
2018-01-05,2018,1,1,Friday,74700,1,1.4,4.43,99.93,99.33,0.02,38.05,20
2018-01-05,2018,1,1,Friday,75600,1,0.0,17.64,100.0,74.18,0.01,19.51,21
2018-01-05,2018,1,1,Friday,76500,1,0.0,24.05,100.0,36.13,0.0,9.32,21
2018-01-05,2018,1,1,Friday,77400,1,0.0,26.68,100.0,17.03,0.0,4.61,21
2018-01-05,2018,1,1,Friday,78300,1,0.0,26.64,100.0,16.8,0.0,4.54,21
2018-01-05,2018,1,1,Friday,79200,1,0.0,26.6,100.0,16.82,0.0,4.54,22
2018-01-05,2018,1,1,Friday,80100,2,1.44,15.19,94.78,27.12,0.0,4.28,22
2018-01-05,2018,1,1,Friday,81000,2,4.32,0.0,68.84,100.0,0.0,4.1,22
2018-01-05,2018,1,1,Friday,81900,2,4.21,0.0,70.12,100.0,0.0,4.14,22
2018-01-05,2018,1,1,Friday,82800,2,4.07,0.0,70.71,100.0,0.0,4.07,23
2018-01-05,2018,1,1,Friday,83700,0,3.2,0.0,78.31,100.0,0.0,4.03,23
2018-01-05,2018,1,1,Friday,84600,0,3.85,0.0,72.65,100.0,0.0,4.07,23
2018-01-05,2018,1,1,Friday,85500,0,4.39,0.0,68.61,100.0,0.0,4.14,23
2018-01-05,2018,1,1,Friday,0,0,4.5,0.0,67.71,100.0,0.0,4.14,0
2018-01-06,2018,1,0,Saturday,900,0,4.5,0.0,67.71,100.0,0.0,4.14,0
2018-01-06,2018,1,0,Saturday,1800,0,4.82,0.0,65.16,100.0,0.0,4.14,0
2018-01-06,2018,1,0,Saturday,2700,0,4.68,0.0,65.9,100.0,0.0,4.1,0
2018-01-06,2018,1,0,Saturday,3600,0,4.93,0.0,64.31,100.0,0.0,4.14,1
2018-01-06,2018,1,0,Saturday,4500,0,4.64,0.0,66.58,100.0,0.0,4.14,1
2018-01-06,2018,1,0,Saturday,5400,0,4.57,0.0,67.49,100.0,0.0,4.18,1
2018-01-06,2018,1,0,Saturday,6300,0,5.0,0.0,63.78,100.0,0.0,4.14,1
2018-01-06,2018,1,0,Saturday,7200,0,5.36,0.0,61.5,100.0,0.0,4.18,2
2018-01-06,2018,1,0,Saturday,8100,0,5.47,0.0,60.72,100.0,0.0,4.18,2
2018-01-06,2018,1,0,Saturday,9000,0,5.4,0.0,61.21,100.0,0.0,4.18,2
2018-01-06,2018,1,0,Saturday,9900,0,5.58,0.0,60.86,100.0,0.0,4.28,2
2018-01-06,2018,1,0,Saturday,10800,0,5.62,0.0,59.95,100.0,0.0,4.21,3
2018-01-06,2018,1,0,Saturday,11700,0,5.54,0.0,59.86,100.0,0.0,4.14,3
2018-01-06,2018,1,0,Saturday,12600,0,5.54,0.0,60.23,100.0,0.0,4.18,3
2018-01-06,2018,1,0,Saturday,13500,0,5.72,0.0,59.0,100.0,0.0,4.18,3
2018-01-06,2018,1,0,Saturday,14400,0,5.76,0.0,59.64,100.0,0.0,4.28,4
2018-01-06,2018,1,0,Saturday,15300,0,5.8,0.0,58.74,100.0,0.0,4.21,4
2018-01-06,2018,1,0,Saturday,16200,0,5.58,0.0,59.95,100.0,0.0,4.18,4
2018-01-06,2018,1,0,Saturday,17100,0,5.83,0.0,58.54,100.0,0.0,4.21,4
2018-01-06,2018,1,0,Saturday,18000,0,5.83,0.0,58.27,100.0,0.0,4.18,5
2018-01-06,2018,1,0,Saturday,18900,0,5.51,0.0,61.08,100.0,0.0,4.25,5
2018-01-06,2018,1,0,Saturday,19800,0,5.29,0.0,62.0,100.0,0.0,4.18,5
2018-01-06,2018,1,0,Saturday,20700,0,5.26,0.0,61.85,100.0,0.0,4.14,5
2018-01-06,2018,1,0,Saturday,21600,0,5.4,0.0,60.84,100.0,0.0,4.14,6
2018-01-06,2018,1,0,Saturday,22500,0,5.47,0.0,60.35,100.0,0.0,4.14,6
2018-01-06,2018,1,0,Saturday,23400,0,5.29,0.0,62.27,100.0,0.0,4.21,6
2018-01-06,2018,1,0,Saturday,24300,0,5.4,0.0,61.49,100.0,0.0,4.21,6
2018-01-06,2018,1,0,Saturday,25200,0,5.51,0.0,60.07,100.0,0.0,4.14,7
2018-01-06,2018,1,0,Saturday,26100,0,5.22,0.0,61.49,100.0,0.0,4.07,7
2018-01-06,2018,1,0,Saturday,27000,0,5.29,0.0,61.26,100.0,0.0,4.1,7
2018-01-06,2018,1,0,Saturday,27900,0,5.26,0.0,61.48,100.0,0.0,4.1,7
2018-01-06,2018,1,0,Saturday,28800,0,5.29,0.0,62.0,100.0,0.0,4.18,8
2018-01-06,2018,1,0,Saturday,29700,0,5.11,0.0,62.3,100.0,0.0,4.07,8
2018-01-06,2018,1,0,Saturday,30600,0,5.11,0.0,62.3,100.0,0.0,4.07,8
2018-01-06,2018,1,0,Saturday,31500,0,5.08,0.14,62.53,99.94,0.0,4.07,8
2018-01-06,2018,1,0,Saturday,32400,0,0.0,20.7,100.0,20.61,0.0,4.36,9
2018-01-06,2018,1,0,Saturday,33300,0,0.0,26.5,100.0,16.89,0.0,4.54,9
2018-01-06,2018,1,0,Saturday,34200,0,0.0,26.39,100.0,16.56,0.0,4.43,9
2018-01-06,2018,1,0,Saturday,35100,0,0.0,20.99,100.0,18.72,0.0,4.0,9
2018-01-06,2018,1,0,Saturday,36000,0,0.0,23.33,100.0,17.92,0.0,4.25,10
2018-01-06,2018,1,0,Saturday,36900,0,0.0,23.33,100.0,18.04,0.0,4.28,10
2018-01-06,2018,1,0,Saturday,37800,0,0.0,19.73,100.0,19.01,0.0,3.82,10
2018-01-06,2018,1,0,Saturday,38700,0,0.0,26.89,100.0,15.86,0.0,4.32,10
2018-01-06,2018,1,0,Saturday,39600,0,0.0,17.93,100.0,18.95,0.0,3.46,11
2018-01-06,2018,1,0,Saturday,40500,0,0.0,9.9,100.0,37.46,0.0,4.0,11
2018-01-06,2018,1,0,Saturday,41400,0,0.0,7.06,100.0,44.31,0.0,3.49,11
2018-01-06,2018,1,0,Saturday,42300,0,0.0,7.63,100.0,43.73,0.0,3.71,11
2018-01-06,2018,1,0,Saturday,43200,0,0.0,7.42,100.0,46.43,0.0,3.89,12
2018-01-06,2018,1,0,Saturday,44100,0,0.0,14.08,100.0,24.32,0.0,3.53,12
2018-01-06,2018,1,0,Saturday,45000,0,0.0,24.91,100.0,16.82,0.0,4.25,12
2018-01-06,2018,1,0,Saturday,45900,0,0.0,17.39,100.0,20.06,0.0,3.56,12
2018-01-06,2018,1,0,Saturday,46800,0,0.0,22.54,100.0,17.6,0.0,4.03,13
2018-01-06,2018,1,0,Saturday,47700,0,0.0,19.69,100.0,18.18,0.0,3.64,13
2018-01-06,2018,1,0,Saturday,48600,0,0.0,18.14,100.0,19.1,0.0,3.53,13
2018-01-06,2018,1,0,Saturday,49500,0,0.0,25.16,100.0,15.82,0.0,4.03,13
2018-01-06,2018,1,0,Saturday,50400,0,0.0,17.75,100.0,18.71,0.0,3.38,14
2018-01-06,2018,1,0,Saturday,51300,0,0.0,20.92,100.0,17.6,0.0,3.74,14
2018-01-06,2018,1,0,Saturday,52200,0,0.0,21.67,100.0,17.36,0.0,3.82,14
2018-01-06,2018,1,0,Saturday,53100,0,0.0,17.5,100.0,19.4,0.0,3.46,14
2018-01-06,2018,1,0,Saturday,54000,0,0.0,23.0,100.0,17.13,0.0,4.0,15
2018-01-06,2018,1,0,Saturday,54900,0,0.0,18.9,100.0,18.91,0.0,3.64,15
2018-01-06,2018,1,0,Saturday,55800,0,0.0,17.42,100.0,19.26,0.0,3.42,15
2018-01-06,2018,1,0,Saturday,56700,0,0.0,24.3,100.0,16.95,0.0,4.18,15
2018-01-06,2018,1,0,Saturday,57600,0,0.0,18.43,100.0,18.81,0.0,3.53,16
2018-01-06,2018,1,0,Saturday,58500,0,0.0,17.6,100.0,18.86,0.0,3.38,16
2018-01-06,2018,1,0,Saturday,59400,0,0.0,24.73,100.0,16.08,0.0,4.03,16
2018-01-06,2018,1,0,Saturday,60300,0,0.0,18.18,100.0,18.49,0.0,3.42,16
2018-01-06,2018,1,0,Saturday,61200,0,0.0,17.71,100.0,18.96,0.0,3.42,17
2018-01-06,2018,1,0,Saturday,62100,0,0.0,24.91,100.0,16.24,0.0,4.1,17
2018-01-06,2018,1,0,Saturday,63000,0,0.0,18.0,100.0,18.46,0.0,3.38,17
2018-01-06,2018,1,0,Saturday,63900,0,0.0,17.82,100.0,18.64,0.0,3.38,17
2018-01-06,2018,1,0,Saturday,64800,0,0.0,24.62,100.0,16.15,0.0,4.03,18
